ticket_date,net_weight_kg,month,day,week_number,quarter,lag_1,lag_2,rolling_7,day_of_week
4/14/2017,5070,-0.731404936,14,15,2,0.12640,-0.76839,-1.59850,0.49976
4/15/2017,8300,-0.731404936,15,15,2,-1.89371,0.12620,-1.73584,0.99951
4/16/2017,7990,-0.731404936,16,15,2,-1.55961,-1.89360,-1.78099,1.49927
4/17/2017,14320,-0.731404936,17,16,2,-1.59168,-1.55955,-1.79112,-1.49927
4/18/2017,23790,-0.731404936,18,16,2,-0.93693,-1.59161,-1.59337,-0.99951
4/19/2017,22430,-0.731404936,19,16,2,0.04262,-0.93696,-1.43127,-0.49976
4/20/2017,31780,-0.731404936,20,16,2,-0.09806,0.04243,-1.25165,0.00000
4/21/2017,35380,-0.731404936,21,16,2,0.86907,-0.09822,-0.49342,0.49976
4/22/2017,7525,-0.731404936,22,16,2,1.24144,0.86876,-0.51281,0.99951
4/23/2017,11100,-0.731404936,23,16,2,-1.63978,1.24107,-0.43501,1.49927
4/24/2017,15755,-0.731404936,24,17,2,-1.26999,-1.63970,-0.39912,-1.49927
4/25/2017,27130,-0.731404936,25,17,2,-0.78850,-1.26998,-0.31556,-0.99951
4/26/2017,22415,-0.731404936,26,17,2,0.38809,-0.78855,-0.31594,-0.49976
4/27/2017,16990,-0.731404936,27,17,2,-0.09961,0.38785,-0.68592,0.00000
4/28/2017,28270,-0.731404936,28,17,2,-0.66075,-0.09977,-0.86378,0.49976
4/29/2017,13665,-0.731404936,29,17,2,0.50601,-0.66083,-0.71019,0.99951
4/30/2017,19720,-0.731404936,30,17,2,-1.00468,0.50575,-0.49455,1.49927
5/1/2017,15525,-0.441451072,1,18,2,-0.37837,-1.00470,-0.50030,-1.49927
5/2/2017,24110,-0.441451072,2,18,2,-0.81229,-0.37849,-0.57585,-0.99951
5/3/2017,13960,-0.441451072,3,18,2,0.07572,-0.81234,-0.78736,-0.49976
5/4/2017,42830,-0.441451072,4,18,2,-0.97416,0.07553,-0.14095,0.00000
5/5/2017,31960,-0.441451072,5,18,2,2.01205,-0.97419,-0.04864,0.49976
5/6/2017,37760,-0.441451072,6,18,2,0.88769,2.01156,0.55411,0.99951
5/7/2017,14545,-0.441451072,7,18,2,1.48762,0.88738,0.42466,1.49927
5/8/2017,12540,-0.441451072,8,19,2,-0.91365,1.48721,0.34998,-1.49927
5/9/2017,11720,-0.441451072,9,19,2,-1.12104,-0.91369,0.04004,-0.99951
5/10/2017,23160,-0.441451072,10,19,2,-1.20586,-1.12105,0.27018,-0.49976
5/11/2017,22630,-0.441451072,11,19,2,-0.02255,-1.20585,-0.23514,0.00000
5/12/2017,25055,-0.441451072,12,19,2,-0.07737,-0.02272,-0.40787,0.49976
5/13/2017,11515,-0.441451072,13,19,2,0.17346,-0.07754,-1.06441,0.99951
5/14/2017,5795,-0.441451072,14,19,2,-1.22707,0.17326,-1.28330,1.49927
5/15/2017,17695,-0.441451072,15,20,2,-1.81872,-1.22706,-1.15434,-1.49927
5/16/2017,20365,-0.441451072,16,20,2,-0.58783,-1.81862,-0.93808,-0.99951
5/17/2017,38340,-0.441451072,17,20,2,-0.31165,-0.58792,-0.55834,-0.49976
5/18/2017,27900,-0.441451072,18,20,2,1.54762,-0.31178,-0.42651,0.00000
5/19/2017,37230,-0.441451072,19,20,2,0.46774,1.54720,-0.12194,0.49976
5/20/2017,21845,-0.441451072,20,20,2,1.43280,0.46749,0.13647,0.99951
5/21/2017,17040,-0.441451072,21,20,2,-0.15857,1.43240,0.41778,1.49927
5/22/2017,26100,-0.441451072,22,21,2,-0.65558,-0.15872,0.62803,-1.49927
5/23/2017,17265,-0.441451072,23,21,2,0.28155,-0.65566,0.55049,-0.99951
5/24/2017,18745,-0.441451072,24,21,2,-0.63231,0.28133,0.06030,-0.49976
5/25/2017,10015,-0.441451072,25,21,2,-0.47922,-0.63239,-0.38711,0.00000
5/26/2017,14650,-0.441451072,26,21,2,-1.38222,-0.47933,-0.95196,0.49976
5/27/2017,15105,-0.441451072,27,21,2,-0.90279,-1.38219,-1.12057,0.99951
5/28/2017,16240,-0.441451072,28,21,2,-0.85573,-0.90283,-1.14058,1.49927
5/29/2017,17395,-0.441451072,29,22,2,-0.73833,-0.85578,-1.35835,-1.49927
5/30/2017,30880,-0.441451072,30,22,2,-0.61886,-0.73839,-1.01776,-0.99951
5/31/2017,39150,-0.441451072,31,22,2,0.77598,-0.61894,-0.50731,-0.49976
6/1/2017,18615,-0.151497208,1,22,2,1.63140,0.77568,-0.29217,0.00000
6/2/2017,12940,-0.151497208,2,22,2,-0.49267,1.63097,-0.33495,0.49976
6/3/2017,30470,-0.151497208,3,22,2,-1.07967,-0.49277,0.04942,0.99951
6/4/2017,45840,-0.151497208,4,22,2,0.73357,-1.07968,0.78989,1.49927
6/5/2017,17395,-0.151497208,5,23,2,2.32339,0.73328,0.78989,-1.49927
6/6/2017,19170,-0.151497208,6,23,2,-0.61886,2.32285,0.49695,-0.99951
6/7/2017,13165,-0.151497208,7,23,2,-0.43526,-0.61894,-0.15308,-0.49976
6/8/2017,12600,-0.151497208,8,23,2,-1.05640,-0.43537,-0.30355,0.00000
6/9/2017,39960,-0.151497208,9,23,2,-1.11484,-1.05641,0.37237,0.49976
6/10/2017,15915,-0.151497208,10,23,2,1.71518,-1.11484,0.00827,0.99951
6/11/2017,17365,-0.151497208,11,23,2,-0.77195,1.71474,-0.70406,1.49927
6/12/2017,21860,-0.151497208,12,24,2,-0.62196,-0.77201,-0.59236,-1.49927
6/13/2017,33880,-0.151497208,13,24,2,-0.15702,-0.62205,-0.22438,-0.99951
6/14/2017,18210,-0.151497208,14,24,2,1.08629,-0.15717,-0.09817,-0.49976
6/15/2017,16170,-0.151497208,15,24,2,-0.53456,1.08594,-0.00887,0.00000
6/16/2017,25110,-0.151497208,16,24,2,-0.74557,-0.53466,-0.38035,0.49976
6/17/2017,30100,-0.151497208,17,24,2,0.17915,-0.74563,-0.02550,0.99951
6/18/2017,18390,-0.151497208,18,24,2,0.69530,0.17895,0.00014,1.49927
6/19/2017,33270,-0.151497208,19,25,2,-0.51594,0.69501,0.28557,-1.49927
6/20/2017,18825,-0.151497208,20,25,2,1.02319,-0.51604,-0.09105,-0.99951
6/21/2017,14215,-0.151497208,21,25,2,-0.47095,1.02286,-0.19098,-0.49976
6/22/2017,15895,-0.151497208,22,25,2,-0.94779,-0.47105,-0.19786,0.00000
6/23/2017,14795,-0.151497208,23,25,2,-0.77401,-0.94782,-0.45590,0.49976
6/24/2017,5595,-0.151497208,24,25,2,-0.88780,-0.77407,-1.06891,0.99951
6/25/2017,4470,-0.151497208,25,25,2,-1.83941,-0.88784,-1.41713,1.49927
6/26/2017,32570,-0.151497208,26,26,2,-1.95578,-1.83930,-1.43464,-1.49927
6/27/2017,19410,-0.151497208,27,26,2,0.95079,-1.95565,-1.42001,-0.99951
6/28/2017,20885,-0.151497208,28,26,2,-0.41044,0.95046,-1.25315,-0.49976
6/29/2017,18220,-0.151497208,29,26,2,-0.25787,-0.41055,-1.19499,0.00000
6/30/2017,17605,-0.151497208,30,26,2,-0.53353,-0.25801,-1.12470,0.49976
7/1/2017,27050,0.138456655,1,26,3,-0.59714,-0.53362,-0.58798,0.99951
7/2/2017,19310,0.138456655,2,26,3,0.37982,-0.59723,-0.21675,1.49927
7/3/2017,19885,0.138456655,3,27,3,-0.42078,0.37958,-0.53408,-1.49927
7/4/2017,35220,0.138456655,4,27,3,-0.36130,-0.42089,-0.13858,-0.99951
7/5/2017,25690,0.138456655,5,27,3,1.22489,-0.36143,-0.01837,-0.49976
7/6/2017,17585,0.138456655,6,27,3,0.23915,1.22453,-0.03426,0.00000
7/7/2017,13580,0.138456655,7,27,3,-0.59921,0.23893,-0.13495,0.49976
7/8/2017,7640,0.138456655,8,27,3,-1.01347,-0.59929,-0.62051,0.99951
7/9/2017,27290,0.138456655,9,27,3,-1.62788,-1.01349,-0.42088,1.49927
7/10/2017,15565,0.138456655,10,28,3,0.40464,-1.62781,-0.52895,-1.49927
7/11/2017,14640,0.138456655,11,28,3,-0.80815,0.40440,-1.04377,-0.99951
7/12/2017,16810,0.138456655,12,28,3,-0.90383,-0.80820,-1.26591,-0.49976
7/13/2017,17070,0.138456655,13,28,3,-0.67937,-0.90387,-1.27880,0.00000
7/14/2017,18895,0.138456655,14,28,3,-0.65248,-0.67944,-1.14584,0.49976
7/15/2017,14975,0.138456655,15,28,3,-0.46371,-0.65255,-0.96235,0.99951
7/16/2017,25070,0.138456655,16,28,3,-0.86918,-0.46381,-1.01788,1.49927
7/17/2017,10595,0.138456655,17,29,3,0.17501,-0.86922,-1.14221,-1.49927
7/18/2017,12785,0.138456655,18,29,3,-1.32223,0.17481,-1.18861,-0.99951
7/19/2017,12785,0.138456655,19,29,3,-1.09570,-1.32220,-1.28930,-0.49976
7/20/2017,14620,0.138456655,20,29,3,-1.09570,-1.09571,-1.35059,0.00000
7/21/2017,14930,0.138456655,21,29,3,-0.90590,-1.09571,-1.44978,0.49976
7/22/2017,13955,0.138456655,22,29,3,-0.87383,-0.90594,-1.47530,0.99951
7/23/2017,16850,0.138456655,23,29,3,-0.97468,-0.87387,-1.68093,1.49927
7/24/2017,9515,0.138456655,24,30,3,-0.67523,-0.97471,-1.70794,-1.49927
7/25/2017,35030,0.138456655,25,30,3,-1.43394,-0.67531,-1.15147,-0.99951
7/26/2017,17515,0.138456655,26,30,3,1.20524,-1.43390,-1.03314,-0.49976
7/27/2017,10950,0.138456655,27,30,3,-0.60645,1.20488,-1.12495,0.00000
7/28/2017,14250,0.138456655,28,30,3,-1.28551,-0.60653,-1.14196,0.49976
7/29/2017,13660,0.138456655,29,30,3,-0.94417,-1.28549,-1.14934,0.99951
7/30/2017,13765,0.138456655,30,30,3,-1.00520,-0.94420,-1.22651,1.49927
7/31/2017,14825,0.138456655,31,31,3,-0.99433,-1.00522,-1.09368,-1.49927
8/1/2017,14825,0.428410519,31,31,3,-0.88469,-0.99436,-1.59912,-0.99951
8/2/2017,15995,0.428410519,2,31,3,-0.88469,-0.88473,-1.63715,-0.49976
8/3/2017,16550,0.428410519,3,31,3,-0.76367,-0.88473,-1.49706,0.00000
8/4/2017,36020,0.428410519,4,31,3,-0.70626,-0.76373,-0.95246,0.49976
8/5/2017,15475,0.428410519,5,31,3,1.30764,-0.70633,-0.90706,0.99951
8/6/2017,21940,0.428410519,6,31,3,-0.81746,1.30726,-0.70256,1.49927
8/7/2017,26710,0.428410519,7,32,3,-0.14874,-0.81751,-0.40524,-1.49927
8/8/2017,25290,0.428410519,8,32,3,0.34465,-0.14890,-0.14345,-0.99951
8/9/2017,21750,0.428410519,9,32,3,0.19777,0.34442,0.00051,-0.49976
8/10/2017,26320,0.428410519,10,32,3,-0.16839,0.19756,0.24492,0.00000
8/11/2017,15430,0.428410519,11,32,3,0.30431,-0.16855,-0.27016,0.49976
8/12/2017,14885,0.428410519,12,32,3,-0.82211,0.30408,-0.28492,0.99951
8/13/2017,19410,0.428410519,13,32,3,-0.87849,-0.82216,-0.34821,1.49927
8/14/2017,12845,0.428410519,14,33,3,-0.41044,-0.87853,-0.69505,-1.49927
8/15/2017,12485,0.428410519,15,33,3,-1.08950,-0.41055,-1.01538,-0.99951
8/16/2017,14105,0.428410519,16,33,3,-1.12673,-1.08951,-1.20663,-0.49976
8/17/2017,11130,0.428410519,17,33,3,-0.95917,-1.12674,-1.58662,0.00000
8/18/2017,16110,0.428410519,18,33,3,-1.26689,-0.95920,-1.56960,0.49976
8/19/2017,17105,0.428410519,19,33,3,-0.75178,-1.26687,-1.51407,0.99951
8/20/2017,23280,0.428410519,20,33,3,-0.64886,-0.75184,-1.41726,1.49927
8/21/2017,11375,0.428410519,21,34,3,-0.01014,-0.64894,-1.45403,-1.49927
8/22/2017,26170,0.428410519,22,34,3,-1.24155,-0.01031,-1.11169,-0.99951
8/23/2017,10480,0.428410519,23,34,3,0.28879,-1.24153,-1.20237,-0.49976
8/24/2017,14650,0.428410519,24,34,3,-1.33412,0.28857,-1.11432,0.00000
8/25/2017,12325,0.428410519,25,34,3,-0.90279,-1.33410,-1.20900,0.49976
8/26/2017,28360,0.428410519,26,34,3,-1.14328,-0.90283,-0.92745,0.99951
8/27/2017,10580,0.428410519,27,34,3,0.51532,-1.14329,-1.24515,1.49927
8/28/2017,10955,0.428410519,28,35,3,-1.32378,0.51506,-1.25566,-1.49927
8/29/2017,13910,0.428410519,29,35,3,-1.28499,-1.32375,-1.56235,-0.99951
8/30/2017,16880,0.428410519,30,35,3,-0.97934,-1.28497,-1.40225,-0.49976
8/31/2017,13765,0.428410519,31,35,3,-0.67213,-0.97936,-1.42439,0.00000
9/1/2017,13535,0.718364383,1,35,3,-0.99433,-0.67220,-1.39412,0.49976
9/2/2017,11625,0.718364383,2,35,3,-1.01813,-0.99436,-1.81276,0.99951
9/3/2017,33470,0.718364383,3,35,3,-1.21569,-1.01815,-1.24015,1.49927
9/4/2017,25240,0.718364383,4,36,3,1.04388,-1.21568,-0.88280,-1.49927
9/5/2017,35770,0.718364383,5,36,3,0.19260,1.04354,-0.33595,-0.99951
9/6/2017,14440,0.718364383,6,36,3,1.28178,0.19239,-0.39699,-0.49976
9/7/2017,22300,0.718364383,7,36,3,-0.92452,1.28141,-0.18348,0.00000
9/8/2017,14370,0.718364383,8,36,3,-0.11150,-0.92455,-0.16259,0.49976
9/9/2017,37890,0.718364383,9,36,3,-0.93176,-0.11167,0.49445,0.99951
9/10/2017,16820,0.718364383,10,36,3,1.50107,-0.93179,0.07794,1.49927
9/11/2017,10900,0.718364383,11,37,3,-0.67834,1.50066,-0.28079,-1.49927
9/12/2017,15220,0.718364383,12,37,3,-1.29068,-0.67841,-0.79487,-0.99951
9/13/2017,14675,0.718364383,13,37,3,-0.84383,-1.29066,-0.78899,-0.49976
9/14/2017,9655,0.718364383,14,37,3,-0.90021,-0.84388,-1.10531,0.00000
9/15/2017,16300,0.718364383,15,37,3,-1.41946,-0.90025,-1.05703,0.49976
9/16/2017,15885,0.718364383,16,37,3,-0.73212,-1.41942,-1.60750,0.99951
9/17/2017,15400,0.718364383,17,37,3,-0.77505,-0.73219,-1.64303,1.49927
9/18/2017,12145,0.718364383,18,38,3,-0.82522,-0.77511,-1.61188,-1.49927
9/19/2017,19010,0.718364383,19,38,3,-1.16190,-0.82527,-1.51707,-0.99951
9/20/2017,14865,0.718364383,20,38,3,-0.45181,-1.16190,-1.51232,-0.49976
9/21/2017,13600,0.718364383,21,38,3,-0.88055,-0.45192,-1.41363,0.00000
9/22/2017,12870,0.718364383,22,38,3,-1.01140,-0.88060,-1.49944,0.49976
9/23/2017,15630,0.718364383,23,38,3,-1.08691,-1.01142,-1.50581,0.99951
9/24/2017,13960,0.718364383,24,38,3,-0.80143,-1.08692,-1.54184,1.49927
9/25/2017,13860,0.718364383,25,39,3,-0.97416,-0.80148,-1.49894,-1.49927
9/26/2017,14635,0.718364383,26,39,3,-0.98451,-0.97419,-1.60838,-0.99951
9/27/2017,15135,0.718364383,27,39,3,-0.90434,-0.98453,-1.60163,-0.49976
9/28/2017,20415,0.718364383,28,39,3,-0.85263,-0.90438,-1.43114,0.00000
9/29/2017,12410,0.718364383,29,39,3,-0.30648,-0.85267,-1.44265,0.49976
9/30/2017,14800,0.718364383,30,39,3,-1.13449,-0.30661,-1.46341,0.99951
10/1/2017,16005,1.008318247,1,39,4,-0.88728,-1.13449,-1.41226,1.49927
10/2/2017,16370,1.008318247,2,40,4,-0.76264,-0.88732,-1.34947,-1.49927
10/3/2017,15625,1.008318247,3,40,4,-0.72488,-0.76270,-1.32470,-0.99951
10/4/2017,33540,1.008318247,4,40,4,-0.80194,-0.72495,-0.86428,-0.49976
10/5/2017,20800,1.008318247,5,40,4,1.05112,-0.80200,-0.85465,0.00000
10/6/2017,31960,1.008318247,6,40,4,-0.26666,1.05078,-0.36559,0.49976
10/7/2017,14945,1.008318247,7,40,4,0.88769,-0.26680,-0.36197,0.99951
10/8/2017,14665,1.008318247,8,40,4,-0.87228,0.88738,-0.39549,1.49927
10/9/2017,12820,1.008318247,9,41,4,-0.90124,-0.87232,-0.48429,-1.49927
10/10/2017,15715,1.008318247,10,41,4,-1.09208,-0.90128,-0.48204,-0.99951
10/11/2017,7215,1.008318247,11,41,4,-0.79263,-1.09209,-1.14058,-0.49976
10/12/2017,7215,1.008318247,11,41,4,-1.67184,-0.79269,-1.48042,0.00000
10/13/2017,30260,1.008318247,13,41,4,-1.67184,-1.67176,-1.52295,0.49976
10/14/2017,16905,1.008318247,14,41,4,0.71185,-1.67176,-1.47392,0.99951
10/15/2017,14480,1.008318247,15,41,4,-0.66954,0.71156,-1.47855,1.49927
10/16/2017,9505,1.008318247,16,42,4,-0.92038,-0.66962,-1.56147,-1.49927
10/17/2017,31350,1.008318247,17,42,4,-1.43497,-0.92041,-1.17035,-0.99951
10/18/2017,12875,1.008318247,18,42,4,0.82460,-1.43493,-1.02876,-0.49976
10/19/2017,18790,1.008318247,19,42,4,-1.08639,0.82429,-0.73921,0.00000
10/20/2017,38820,1.008318247,20,42,4,-0.47457,-1.08640,-0.52507,0.49976
10/21/2017,16460,1.008318247,21,42,4,1.59727,-0.47467,-0.53620,0.99951
10/22/2017,12390,1.008318247,22,42,4,-0.71557,1.59684,-0.58848,1.49927
10/23/2017,11345,1.008318247,23,43,4,-1.13656,-0.71564,-0.54246,-1.49927
10/24/2017,11755,1.008318247,24,43,4,-1.24465,-1.13656,-1.03264,-0.99951
10/25/2017,16590,1.008318247,25,43,4,-1.20224,-1.24464,-0.93971,-0.49976
10/26/2017,26910,1.008318247,26,43,4,-0.70213,-1.20223,-0.73658,0.00000
10/27/2017,13880,1.008318247,27,43,4,0.36534,-0.70220,-1.36047,0.49976
10/28/2017,29440,1.008318247,28,43,4,-0.98244,0.36510,-1.03577,0.99951
10/29/2017,13540,1.008318247,29,43,4,0.62703,-0.98247,-1.00700,1.49927
10/30/2017,21705,1.008318247,30,44,4,-1.01761,0.62676,-0.74784,-1.49927
10/31/2017,36320,1.008318247,31,44,4,-0.17305,-1.01763,-0.13332,-0.99951
11/1/2017,15650,1.298272111,1,44,4,1.33867,-0.17320,-0.15684,-0.49976
11/2/2017,12505,1.298272111,2,44,4,-0.79936,1.33829,-0.51719,0.00000
11/3/2017,21170,1.298272111,3,44,4,-1.12466,-0.79941,-0.33482,0.49976
11/4/2017,36950,1.298272111,4,44,4,-0.22839,-1.12467,-0.14696,0.99951
11/5/2017,13020,1.298272111,5,44,4,1.40384,-0.22853,-0.15996,1.49927
11/6/2017,23690,1.298272111,6,45,4,-1.07139,1.40344,-0.11031,-1.49927
11/7/2017,13585,1.298272111,7,45,4,0.03227,-1.07141,-0.67904,-0.99951
11/8/2017,15120,1.298272111,8,45,4,-1.01295,0.03209,-0.69230,-0.49976
11/9/2017,16385,1.298272111,9,45,4,-0.85418,-1.01298,-0.59524,0.00000
11/10/2017,7685,1.298272111,10,45,4,-0.72333,-0.85422,-0.93258,0.49976
11/11/2017,12790,1.298272111,11,45,4,-1.62323,-0.72340,-1.53696,0.99951
11/12/2017,14265,1.298272111,12,45,4,-1.09519,-1.62316,-1.50581,1.49927
11/13/2017,12635,1.298272111,13,46,4,-0.94262,-1.09519,-1.78236,-1.49927
11/14/2017,32490,1.298272111,14,46,4,-1.11122,-0.94265,-1.30944,-0.99951
11/15/2017,17345,1.298272111,15,46,4,0.94251,-1.11122,-1.25378,-0.49976
11/16/2017,30520,1.298272111,16,46,4,-0.62403,0.94219,-0.90018,0.00000
11/17/2017,16300,1.298272111,17,46,4,0.73874,-0.62411,-0.68467,0.49976
11/18/2017,17945,1.298272111,18,46,4,-0.73212,0.73845,-0.55571,0.99951
11/19/2017,18320,1.298272111,19,46,4,-0.56197,-0.73219,-0.45428,1.49927
11/20/2017,14210,1.298272111,20,47,4,-0.52318,-0.56206,-0.41488,-1.49927
11/21/2017,16120,1.298272111,21,47,4,-0.94831,-0.52328,-0.82438,-0.99951
11/22/2017,32820,1.298272111,22,47,4,-0.75074,-0.94834,-0.43726,-0.49976
11/23/2017,11685,1.298272111,23,47,4,0.97665,-0.75080,-0.90844,0.00000
11/24/2017,10030,1.298272111,24,47,4,-1.20948,0.97632,-1.06529,0.49976
11/25/2017,23040,1.298272111,25,47,4,-1.38067,-1.20947,-0.93783,0.99951
11/26/2017,13730,1.298272111,26,47,4,-0.03496,-1.38064,-1.05265,1.49927
11/27/2017,15500,1.298272111,27,48,4,-0.99795,-0.03513,-1.02038,-1.49927
11/28/2017,16485,1.298272111,28,48,4,-0.81487,-0.99798,-1.01125,-0.99951
11/29/2017,12310,1.298272111,29,48,4,-0.71299,-0.81493,-1.52433,-0.49976
11/30/2017,1815,1.298272111,30,48,4,-1.14483,-0.71306,-1.77123,0.00000
12/1/2017,28060,1.588225974,1,48,4,-2.23040,-1.14484,-1.32020,0.49976
12/2/2017,20810,1.588225974,2,48,4,0.48429,-2.23023,-1.37598,0.99951
12/3/2017,14440,1.588225974,3,48,4,-0.26562,0.48404,-1.35822,1.49927
12/4/2017,47600,1.588225974,4,49,4,-0.92452,-0.26576,-0.55521,-1.49927
12/5/2017,13945,1.588225974,5,49,4,2.50544,-0.92455,-0.61875,-0.99951
12/6/2017,18000,1.588225974,6,49,4,-0.97572,2.50487,-0.47641,-0.49976
12/7/2017,14425,1.588225974,7,49,4,-0.55628,-0.97574,-0.16096,0.00000
12/8/2017,12930,1.588225974,8,49,4,-0.92607,-0.55637,-0.53945,0.49976
12/9/2017,16675,1.588225974,9,49,4,-1.08070,-0.92610,-0.64289,0.99951
12/10/2017,10210,1.588225974,10,49,4,-0.69333,-1.08072,-0.74871,1.49927
12/11/2017,8880,1.588225974,11,50,4,-1.36205,-0.69341,-1.71732,-1.49927
12/12/2017,26860,1.588225974,12,50,4,-1.49962,-1.36202,-1.39424,-0.99951
12/13/2017,20915,1.588225974,13,50,4,0.36017,-1.49957,-1.32132,-0.49976
12/14/2017,35930,1.588225974,14,50,4,-0.25476,0.35993,-0.78336,0.00000
12/15/2017,17505,1.588225974,15,50,4,1.29833,-0.25490,-0.66891,0.49976
12/16/2017,18465,1.588225974,16,50,4,-0.60748,1.29795,-0.62413,0.99951
12/17/2017,17900,1.588225974,17,50,4,-0.50818,-0.60757,-0.43176,1.49927
12/18/2017,17205,1.588225974,18,51,4,-0.56662,-0.50828,-0.22350,-1.49927
12/19/2017,18000,1.588225974,19,51,4,-0.63851,-0.56672,-0.44514,-0.99951
12/20/2017,13865,1.588225974,20,51,4,-0.55628,-0.63859,-0.62151,-0.49976
12/21/2017,11205,1.588225974,21,51,4,-0.98399,-0.55637,-1.24002,0.00000
12/22/2017,13175,1.588225974,22,51,4,-1.25913,-0.98402,-1.34834,0.49976
12/23/2017,16900,1.588225974,23,51,4,-1.05536,-1.25912,-1.38749,0.99951
12/24/2017,20760,1.588225974,24,51,4,-0.67006,-1.05538,-1.31594,1.49927
12/25/2017,10250,1.588225974,25,52,4,-0.27080,-0.67014,-1.48993,-1.49927
12/26/2017,32050,1.588225974,26,52,4,-1.35791,-0.27093,-1.13846,-0.99951
12/27/2017,25190,1.588225974,27,52,4,0.89700,-1.35788,-0.85515,-0.49976
12/28/2017,38620,1.588225974,28,52,4,0.18743,0.89668,-0.16934,0.00000
12/29/2017,28800,1.588225974,29,52,4,1.57658,0.18722,0.22153,0.49976
12/30/2017,19635,1.588225974,30,52,4,0.56083,1.57616,0.28995,0.99951
12/31/2017,20520,1.588225974,31,52,4,-0.38716,0.56057,0.28394,1.49927
1/1/2018,6550,-1.601266528,1,1,1,-0.29562,-0.38728,0.19138,-1.49927
1/2/2018,15835,-1.601266528,2,1,1,-1.74063,-0.29575,-0.21425,-0.99951
1/3/2018,11250,-1.601266528,3,1,1,-0.78022,-1.74054,-0.56297,-0.49976
1/4/2018,20020,-1.601266528,4,1,1,-1.25448,-0.78028,-1.02826,0.00000
1/5/2018,36260,-1.601266528,5,1,1,-0.34734,-1.25446,-0.84164,0.49976
1/6/2018,34630,-1.601266528,6,1,1,1.33247,-0.34746,-0.46653,0.99951
1/7/2018,21820,-1.601266528,7,1,1,1.16387,1.33208,-0.43401,1.49927
1/8/2018,12530,-1.601266528,8,2,1,-0.16115,1.16351,-0.28442,-1.49927
1/9/2018,13710,-1.601266528,9,2,1,-1.12208,-0.16131,-0.33758,-0.99951
1/10/2018,14510,-1.601266528,10,2,1,-1.00002,-1.12208,-0.25602,-0.49976
1/11/2018,5060,-1.601266528,11,2,1,-0.91727,-1.00005,-0.63026,0.00000
1/12/2018,18360,-1.601266528,12,2,1,-1.89475,-0.91731,-1.07804,0.49976
1/13/2018,18360,-1.601266528,12,2,1,-0.51904,-1.89463,-1.48505,0.99951
1/14/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-1.57161,1.49927
1/15/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-1.42576,-1.49927
1/16/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-1.30944,-0.99951
1/17/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-1.21313,-0.49976
1/18/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-0.88042,0.00000
1/19/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-0.88042,0.49976
1/20/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-0.88042,0.99951
1/21/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-0.88042,1.49927
1/22/2018,18360,-1.601266528,12,2,1,-0.51904,-0.51914,-0.88042,-1.49927
1/23/2018,14815,-1.601266528,23,4,1,-0.51904,-0.51914,-0.96910,-0.99951
1/24/2018,19420,-1.601266528,24,4,1,-0.88573,-0.51914,-0.94258,-0.49976
1/25/2018,28120,-1.601266528,25,4,1,-0.40940,-0.88577,-0.69843,0.00000
1/26/2018,30030,-1.601266528,26,4,1,0.49050,-0.40952,-0.40649,0.49976
1/27/2018,9250,-1.601266528,27,4,1,0.68806,0.49024,-0.63439,0.99951
1/28/2018,13830,-1.601266528,28,4,1,-1.46135,0.68777,-0.74771,1.49927
1/29/2018,15620,-1.601266528,29,5,1,-0.98761,-1.46130,-0.81625,-1.49927
1/30/2018,17785,-1.601266528,30,5,1,-0.80246,-0.98764,-0.74196,-0.99951
1/31/2018,10625,-1.601266528,31,5,1,-0.57852,-0.80251,-0.96197,-0.49976
2/1/2018,8540,-1.311312664,1,5,1,-1.31913,-0.57861,-1.45178,0.00000
2/2/2018,12515,-1.311312664,2,5,1,-1.53479,-1.31910,-1.88993,0.49976
2/3/2018,20195,-1.311312664,3,5,1,-1.12363,-1.53473,-1.61613,0.99951
2/4/2018,12490,-1.311312664,4,5,1,-0.32924,-1.12364,-1.64966,1.49927
2/5/2018,22980,-1.311312664,5,6,1,-1.12622,-0.32937,-1.46554,-1.49927
2/6/2018,27340,-1.311312664,6,6,1,-0.04117,-1.12622,-1.22651,-0.99951
2/7/2018,13425,-1.311312664,7,6,1,0.40982,-0.04134,-1.15647,-0.49976
2/8/2018,12820,-1.311312664,8,6,1,-1.02950,0.40957,-1.04940,0.00000
2/9/2018,19510,-1.311312664,9,6,1,-1.09208,-1.02952,-0.87442,0.49976
2/10/2018,14975,-1.311312664,10,6,1,-0.40009,-1.09209,-1.00500,0.99951
2/11/2018,19330,-1.311312664,11,6,1,-0.86918,-0.40021,-0.83389,1.49927
2/12/2018,13980,-1.311312664,12,7,1,-0.41871,-0.86922,-1.05903,-1.49927
2/13/2018,15675,-1.311312664,13,7,1,-0.97210,-0.41882,-1.35084,-0.99951
2/14/2018,16040,-1.311312664,14,7,1,-0.79677,-0.97212,-1.28543,-0.49976
